person_id,tbrc_rid,default_name,tradition_id,tradition_name
4314,P260,Tsultrim Gyatso,27,Geluk
4380,P266,Ngawang Lobzang Tenpai Gyeltsen,27,Geluk
4402,P268,Yangchen Drupai Dorje,27,Geluk
4469,P274,Lungtok Gyatso,27,Geluk
4487,P2756,Lobzang Chopel,27,Geluk
4488,P2757,Dondrub Gyatso,27,Geluk
4489,P2758,Lobzang Dargye,27,Geluk
4490,P2759,Pelden Drakpa,27,Geluk
4492,P2760,Gyeltsen Sengge,27,Geluk
4493,P2761,Ngawang Namkha Zangpo,27,Geluk
4494,P2762,Lobzang Drime,27,Geluk
4495,P2763,Samten Puntsok,27,Geluk
4496,P2764,Ngawang Chodrak,27,Geluk
4497,P2765,Ngawang Chodrak,27,Geluk
4498,P2766,Lobzang Tenpa,27,Geluk
4499,P2767,Lobzang Monlam,27,Geluk
4500,P2768,Lobzang Khechok,27,Geluk
4501,P2769,Lobzang Tashi,27,Geluk
4524,P279,Lobzang Chodrak Gyatso,27,Geluk
4535,P28,Yeshe Zangpo,27,Geluk
4607,P2866,Konchok Dechen,27,Geluk
4611,P287,Zhabkar Tsokdruk Rangdrol,27,Geluk
4631,P289,Ngulchu Dharmabhadra,27,Geluk
4642,P29,Sherab Gyatso,27,Geluk
4665,P292,Bipa Mipam Dawa,27,Geluk
4669,P2923,Lekpa Gyeltsen,27,Geluk
4720,P297,Drakpa Gyeltsen,27,Geluk
4727,P2976,Konchok Tenpai Gyeltsen,27,Geluk
4730,P298,Konchok Tenpai Dronme,27,Geluk
5137,P2JM411,Ngawang Tendzin Lhundrub,27,Geluk
5317,P301,Ngawang Chopel,27,Geluk
5328,P302,Yeshe Lobzang Tenpai Gonpo,27,Geluk
5331,P3022,Lobzang Gyatso,27,Geluk
5338,P303,Ngawang Tendar,27,Geluk
5360,P305,Lobzang Gyeltsen Sengge,27,Geluk
5371,P306,Jangchub Chopel,27,Geluk
5381,P307,Jamyang Monlam,27,Geluk
5410,P3096,Lobzang Tsultrim Gyatso,27,Geluk
5415,P310,Ngawang Nyendrak,27,Geluk
5426,P311,Lobzang Tsultrim,27,Geluk
5432,P3116,Peljor Gyatso,27,Geluk
5436,P312,Gendun Trinle Rabgye,27,Geluk
5479,P316,Arik Geshe Jampa Gelek Gyeltsen,27,Geluk
5480,P3160,Chokyong Gyatso,27,Geluk
5485,P3165,Jampel Tsultrim,27,Geluk
5490,P3170,Lobzang Tenpai Gyeltsen,27,Geluk
5500,P318,Go Lotsāwa Zhonnu Pel,27,Geluk
5652,P332,Ngawang Tsultrim,27,Geluk
5693,P3357,Umapa Tsondru Sengge,27,Geluk
5706,P3369,Tsultrim Dargye,27,Geluk
5729,P339,Sumpa Khenpo Yeshe Peljor,27,Geluk
5777,P3434,Gendun Gyeltsen,27,Geluk
5795,P3450,Shākya Yeshe,27,Geluk
5796,P3451,Jinpa Gyatso,27,Geluk
5805,P346,Polhane Sonam Tobgye,27,Geluk
5824,P3477,Tsakho Ngawang Drakpa,27,Geluk
5849,P35,Jamyang Choje Tashi Pelden,27,Geluk
5871,P352,Tsangyang Gyatso,27,Geluk
5889,P3537,Ngawang Tendzin,27,Geluk
5897,P3546,Amdo Geshe Jampel Rolpai Lodro,27,Geluk
5899,P3548,Lobzang Rabten,27,Geluk
5901,P355,Gendun Tsultrim,27,Geluk
5902,P3550,Shedrub Gyatso,27,Geluk
5910,P3558,Konchok Gyepai Lodro,27,Geluk
5932,P358,Lobzang Gelek,27,Geluk
5953,P3599,Chodrak Zangpo,27,Geluk
5985,P3627,Chakpa Chopel,27,Geluk
6009,P3649,Depa Trinle Gyatso,27,Geluk
6025,P3663,Jigme Gyeltsen,27,Geluk
6045,P3681,Ngawang Jamyang Tashi,27,Geluk
6065,P37,Ngawang Lobzang Gyatso,27,Geluk
6099,P373,Ngawang Tendzin Gyatso,27,Geluk
6110,P374,Konchok Tenpai Gyatso,27,Geluk
6161,P3787,Lobzang Nyima,27,Geluk
6175,P38,Khardo Zopa Gyatso,27,Geluk
6185,P3808,Tenzin Trinle,27,Geluk
6198,P382,Jamyang Tubten Nyima,27,Geluk
6219,P384,Sherab Dar Lekpai Lodro,27,Geluk
6286,P390,Lobzang Drakpa,27,Geluk
6331,P3941,Pema Wangchuk,27,Geluk
6332,P3942,Lobzang Tendzin Namgyel Trinle Dorje,27,Geluk
6333,P3943,Tsewang Sonam Tobgyel,27,Geluk
6334,P3944,Rinchen Tendzin Trinle Dorje,27,Geluk
6335,P3945,Changtul,27,Geluk
6336,P3946,Tsenpo Pellek,27,Geluk
6337,P3947,Tashi Bum,27,Geluk
6338,P3948,Gakye,27,Geluk
6339,P3949,Wangchuk,27,Geluk
6340,P395,Sanggye Pel,27,Geluk
6341,P3950,Gonpo Dargye,27,Geluk
6342,P3951,Kelzang Wangchuk,27,Geluk
6343,P3952,Tashi Rabten,27,Geluk
6344,P3953,Tsewang Dondrub,27,Geluk
6345,P3954,Lobzang Dondrub,27,Geluk
6346,P3955,Makzor Gonpo,27,Geluk
6348,P3957,Tensung Tsering,27,Geluk
6349,P3958,Tenzin Rinchen,27,Geluk
6350,P3959,Jigme Topgye,27,Geluk
6353,P3961,Konchok Damcho Gyatso,27,Geluk
6373,P398,Sherab Peltsek,27,Geluk
6419,P402,Tubten Jigme Gyatso,27,Geluk
6466,P4065,Konchok Chozang,27,Geluk
6470,P4069,Minyak Kunzang Sonam,27,Geluk
6489,P4086,Drungchen Khachopa Namkha Gyeltsen,27,Geluk
6493,P409,Ngawang Trinle Gyatso,27,Geluk
6498,P4094,Lobzang Khyenrab Wangchuk,27,Geluk
6502,P4098,Jigme Lungrik Gyatso,27,Geluk
6505,P410,Ngawang Tashi,27,Geluk
6526,P412,Ngawang Chokden,27,Geluk
6529,P4122,Lobzang Nyendrak,27,Geluk
6535,P4128,Jigme Tenpai Nyima,27,Geluk
6536,P4129,Jigme Rigpai Sengge,27,Geluk
6548,P414,Taktsang Lobzang Rabten,27,Geluk
6580,P417,Ngawang Konchok Nyima,27,Geluk
6586,P4176,Puntsok Namgyel,27,Geluk
6622,P4208,Sonam Drakpa,27,Geluk
6634,P4219,Lobzang Trinle Gyatso,27,Geluk
6635,P422,Sherab Tashi,27,Geluk
6646,P423,Jamyang Zhepai Dorje,27,Geluk
6648,P4231,Lobzang Gyeltsen,27,Geluk
6667,P4249,Lodro Gyatso,27,Geluk
6670,P4251,Tsoknyi Gyatso,27,Geluk
6690,P427,Pakpa Dechen Dorje,27,Geluk
6729,P4304,Lobzang Tenpa Dargye,27,Geluk
6731,P4306,Ra Sonam Wanggyel,27,Geluk
6746,P432,Baso Chokyi Gyeltsen,27,Geluk
6760,P4332,Rabten Gyatso,27,Geluk
6770,P4341,Chowang Drakpa,27,Geluk
6779,P435,Konchok Delek,27,Geluk
6788,P4358,Jampa Tashi,27,Geluk
6793,P4362,Lhawang Chokyi Gyeltsen,27,Geluk
6818,P4385,Jigme Samdrub Gyatso,27,Geluk
6872,P4434,Jampa Gyatso,27,Geluk
6874,P4436,Sonam Chopel,27,Geluk
6910,P447,Chokyi Shenyen,27,Geluk
6928,P4487,Lobzang Lungrik Nyima,27,Geluk
6929,P4488,Jigme Tubten Nyima,27,Geluk
6935,P4493,Wonpo Lhakyab,27,Geluk
6940,P4498,Liyul Chogyel,27,Geluk
6953,P451,Monlam Pelwa,27,Geluk
6978,P4532,Ngawang Lobzang Tenpai Gyeltsen,27,Geluk
6979,P4533,Ngawang Jampel Tsultrim Gyatso,27,Geluk
6982,P4536,Ngawang Sanggye Pelzang,27,Geluk
6997,P455,Rinchen Wozer,27,Geluk
7007,P4559,Thupten Lungtok Namgyal Trinley,27,Geluk
7069,P4614,Lobzang Tenpai Dronme,27,Geluk
7083,P4627,Damcho Pelbar,27,Geluk
7093,P4636,Lodro Tenpa,27,Geluk
7105,P4647,Ngawang Trinle,27,Geluk
7107,P4649,Ngawang Tenpai Gyeltsen,27,Geluk
7162,P4699,Ngawang Khedrub,27,Geluk
7169,P4704,Lobzang Shedrub Gyatso,27,Geluk
7170,P4705,Lobzang Tashi Rabgye,27,Geluk
7171,P4706,Lobzang Tashi Tenpai Gyeltsen,27,Geluk
7172,P4707,Lobzang Tashi Trinle Gyatso,27,Geluk
7182,P4716,Lobzang Lhundrub,27,Geluk
7230,P4760,Gyeltsen Zangpo,27,Geluk
7232,P4762,Lodro Rinchen Sengge,27,Geluk
7240,P477,Chokyi Gyeltsen,27,Geluk
7272,P4799,Bamda Gelek,27,Geluk
7294,P482,Peljor Lhundrub,27,Geluk
7297,P4822,Damcho Tsomo,27,Geluk
7305,P483,Sherab Zangpo,27,Geluk
7525,P5031,Lobzang Tsondru,27,Geluk
7565,P5068,Ara Drubtob Tarpai Gyeltsen,27,Geluk
7732,P5221,Dola Jigme Kelzang,27,Geluk
7743,P5231,Tashi Tongtun,27,Geluk
7870,P5355,Jampa Chodrak,27,Geluk
7876,P5361,Kelzang Khyenrab Gyatso,27,Geluk
7877,P5362,Jamyang Tenpai Gyeltsen,27,Geluk
7879,P5364,Jamyang Tenpai Nyima,27,Geluk
7881,P5367,Jamyang Tenzin Gyatso,27,Geluk
7882,P5368,Jigme Tsultrim Namgyel,27,Geluk
7895,P538,Kunga Gyatso,27,Geluk
7937,P5418,Lobzang Pelden Gyatso,27,Geluk
7945,P5425,Dongak Chokyi Gyatso,27,Geluk
8027,P55,Khedrubje Gelek Pelzang,27,Geluk
8069,P5537,Dondrub Gyatso,27,Geluk
8076,P5543,Kunga Pelwa,27,Geluk
8079,P5546,Pelden Lodro,27,Geluk
8085,P5552,Kunga Pelden,27,Geluk
8086,P5553,Tseten Gyatso,27,Geluk
8097,P5563,Sanggye Rinchen,27,Geluk
8099,P5565,Dorje Zangpo,27,Geluk
8101,P5567,Kunga Lodro,27,Geluk
8103,P5569,Jedrung Sherab Wangpo,27,Geluk
8105,P5570,Drakpa Gyatso,27,Geluk
8106,P5571,Shenyen Drakpa,27,Geluk
8107,P5572,Tenpa Gyeltsen,27,Geluk
8108,P5573,Pelden Gyeltsen,27,Geluk
8109,P5574,Jampa Tashi,27,Geluk
8116,P5580,Khedrub Shakya Lhawang,27,Geluk
8128,P5591,Jigme Tenpai Wangchuk,27,Geluk
8156,P5617,Kachen Lobzang Zotpa,27,Geluk
8184,P5642,Lobzang Chodar,27,Geluk
8354,P58,Lodro Gyeltsen,27,Geluk
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,27,Geluk
8860,P6282,Khetsun Gyatso,27,Geluk
8861,P6283,Gendun Tenzin Norbu,27,Geluk
8906,P6324,Karma Chopel,27,Geluk
8964,P638,Sherab Wozer,27,Geluk
8986,P64,Tsongkhapa Lobzang Drakpa,27,Geluk
9049,P6457,Lobzang Gyeltsen,27,Geluk
9050,P6458,Tubten Nyinje,27,Geluk
9051,P6459,Yeshe Wangden,27,Geluk
9053,P6460,Lhundrub Tsondru,27,Geluk
9055,P6463,Drakpa Dondrub,27,Geluk
9056,P6464,Lobzang Nyendrak Gyatso,27,Geluk
9057,P6465,Lobzang Jinpa,27,Geluk
9058,P6466,Jamyang Damcho,27,Geluk
9059,P6467,Tsultrim Dargye,27,Geluk
9062,P647,Peljor Lhundrub,27,Geluk
9095,P65,Gyeltsabje Darma Rinchen,27,Geluk
9213,P661,Tenpai Gyeltsen,27,Geluk
9254,P665,Pelden Tashi,27,Geluk
9287,P6680,Langdun Kunga Rinchen,27,Geluk
9333,P6722,Yuthok Tashi Dhondup,27,Geluk
9343,P6731,Dokhar Tsewang Norbu,27,Geluk
9361,P675,Lobzang Trinle,27,Geluk
9442,P6824,Orgyen Tendzin Gyatso,27,Geluk
9523,P6899,Lobzang Jigme Namkha,27,Geluk
9588,P6958,Tubten Nyendrak,27,Geluk
9590,P696,Changlung Pelchen Namkha Jigme,27,Geluk
9690,P7051,Lobzang Tendzin Gyatso,27,Geluk
9693,P7054,Lobzang Pelden Gyeltsen,27,Geluk
9703,P7063,Tenpa Tsering,27,Geluk
9712,P7072,Gendun Tendzin Gyeltsen,27,Geluk
9750,P7107,Sherab Puntsok,27,Geluk
9753,P711,Shar Kelden Gyatso,27,Geluk
9795,P715,Lodro Gyatso,27,Geluk
9839,P719,Lobzang Chokyi Gyeltsen,27,Geluk
9873,P722,Dogyu Gyatso,27,Geluk
10168,P75,Khedrub Norzang Gyatso,27,Geluk
10394,P7715,Ngawang Tubten Kelzang Tenpai Dronme,27,Geluk
10480,P78,Khyenrab Wangchuk Drakpa Zangpo,27,Geluk
10579,P79,Taktsang Lotsāwa Sherab Rinchen,27,Geluk
10687,P80,Gendun Drub,27,Geluk
10794,P81,Lodro Chokyong,27,Geluk
10957,P8254,Lobzang Chodrak,27,Geluk
11114,P84,Gendun Gyatso,27,Geluk
11131,P8415,Ngawang Lungtok Yonten Gyatso,27,Geluk
11352,P862,Jangchub Tsondru,27,Geluk
11417,P8679,Sanggye Tsepel,27,Geluk
11437,P8697,Jampel Namdrol Chokyi Gyeltsen,27,Geluk
11565,P8813,Jedrung Miyowa Zhonnu Lodro,27,Geluk
11569,P8817,Tenpa Rinchen,27,Geluk
11575,P8822,Tenpa Rabgye,27,Geluk
11597,P8845,Jedrung Jamyang Shenyin,27,Geluk
11618,P8864,Ngawang Trinle Zangpo,27,Geluk
11731,P8968,Ngawang Trinle,27,Geluk
11798,P9029,Yuthok Dorje Yudon,27,Geluk
12171,P9371,Lobzang Dorje,27,Geluk
12403,P959,Tsultrim Nyima,27,Geluk
12521,P97,Sanggye Yeshe,27,Geluk
12817,P998,Gelek Pelzang,27,Geluk
12828,P999,Sonam Gyatso,27,Geluk
12838,P9999,Tsembupa Darma Wozer,27,Geluk
12883,P994,Chokyi Dorje,27,Geluk
13026,P997,Wensapa Lobzang Dondrub,27,Geluk
13073,P1AG39,Chennga Sonam Zangpo,27,Geluk
13075,P8LS76449,Oluk Darhan Nangso,27,Geluk
13078,P2CZ9156,Jangsem Sherab Zangpo,27,Geluk
13094,P2AG1,Ngawang Trinle Pelzang,27,Geluk
13095,P2AG2,Sanggye Peljor,27,Geluk
13096,P2AG3,Choje Ngawang,27,Geluk
13097,P2AG4,Ngawang Chojor Zangpo,27,Geluk
13098,P2AG5,Ngawang Pelden Gyeltsen Chokyi Wangchuk,27,Geluk
13099,P2AG6,Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen,27,Geluk
13100,P2AG7,Lobzang Trinle Namgyel,27,Geluk
13101,P2AG9,Jampel Kelzang Jigme Chokyi Gyeltsen,27,Geluk
13102,P2AG8,Lobzang Wangchuk,27,Geluk
13103,P2AG11,Lobzang Chokle Namgyel,27,Geluk
13104,P2AG12,Lobzang Jampel Tendzin Namgyel,27,Geluk
13105,P2AG13,Lobzang Namgyel Tendzin Lhundrub,27,Geluk
13106,P2AG14,Konchok Tendzin,27,Geluk
13107,P2AG15,Lobzang Puntsok Namgyel,27,Geluk
13108,P2AG16,Lobzang Tendzin Trinle,27,Geluk
13109,P2AG17,Kelzang Chodrak Pelden,27,Geluk
13110,P2AG18,Lobzang Chopel,27,Geluk
13111,P2AG19,Jampa Taye,27,Geluk
13112,P2AG20,Chopel Zangpo,27,Geluk
13113,P2AG23,Shākya Gyeltsen,27,Geluk
13166,P1PD102803,Ngawang Dogyu Yonten Rabgye,27,Geluk
13167,P1PD102748,Lobzang Dogyu Yeshe,27,Geluk
13168,P1PD96458,Lobzang Jamyang,27,Geluk
13171,P3AG62,Lobzang Tubten Jigme Tsultrim Gyatso,27,Geluk
13173,P1KG4775,Jampel Gendun Gyatso,27,Geluk
13175,P8LS12690,Ngawang Trinle Pelzang,27,Geluk
13176,P8LS12691,Lobzang Shedrub Tendzin Gyatso,27,Geluk
13177,P8LS12692,Lobzang Jigme Tendzin Gyatso,27,Geluk
13179,P8LS12079,Lobzang Khedrub Nyima,27,Geluk
13180,P8LS12772,Name Unknown,27,Geluk
13182,P8LS12002,Lobpon Galeb,27,Geluk
13183,P8LS12003,Takleb Jangchub Gyeltsen,27,Geluk
13195,P8LS12001,Drakpa Rinchen,27,Geluk
13201,P8LS13152,Lobzang Gyatso,27,Geluk
13202,P8LS13149,Lobzang Khechok,27,Geluk
13203,P8LS13151,Gendun Konchok Lobzang Tendzin,27,Geluk
13217,P8LS15288,Ngawang Rinchen,27,Geluk
13226,P2LS162,Kunga Tendzin,27,Geluk
13404,P8LS4319,Namkha Pelwa,27,Geluk
13423,P8LS12199,Miyowa Zhonnu Lodro,27,Geluk
13425,P2LS150,Kontse Tsewang Dondrub,27,Geluk
13426,P2LS153,Lobzang Nyendrak,27,Geluk
13427,P2LS179,Puntsok Tsewang,27,Geluk
13428,P2LS172,Sonam Dargye,27,Geluk
13502,P3CN359,Rinchen Lhunpo,27,Geluk
13507,P1KT6,Rinchen Peldzom,27,Geluk
13510,P1KG4195,Agvan Dorjiev,27,Geluk
13519,P1KT2,Nyigyel Pangdatsang,27,Geluk
13520,P1TD6,Nyima Pangdatsang,27,Geluk
13521,P1KT1,Rapga Pangdatsang,27,Geluk
13522,P1TD8,Tobgyal Pangdatsang,27,Geluk
13523,P1TD7,Lobzang Yampel Pangdatsang,27,Geluk
13531,P1AG84,Yungdrung Tendzin,27,Geluk
13532,P1AG85,Puntsok Tenpa,27,Geluk
13544,P1KT8,Menjangma,27,Geluk
13547,P1KT12,Ngawang Trinle Gyatso,27,Geluk
13548,P1TD22,Wangchuk Dorje Sadutshang,27,Geluk
13549,P1TD21,Lo Nyendrak Sadutshang,27,Geluk
13550,P2KT5,Lobzang Tenzin Trinle Gyatso,27,Geluk
13588,P2KT11,Danzan Ravjaa,27,Geluk
13614,P1TD48,Depa Norbu,27,Geluk
13625,P1LS5648,Tsarong Pema Dolkar,27,Geluk
13628,P1KG10060,Lobsang Phuntsok Lhalungpa,27,Geluk
13652,P3CN15711,Ngawang Lobzang Thubstan Choknor,27,Geluk
13666,P8LS76444,Pawo Wangchuk Tengpa Lobzang Nyima,27,Geluk
13683,P8LS76442,Jampa Gyeltsen Lhalungpa,27,Geluk
13687,P8LS76434,Lobzang Mingyur Dorje,27,Geluk
13693,P4CZ366523,Lobzang Wanggyel,27,Geluk
13694,P8LS76437,Tenzin Chodrak,27,Geluk
13698,,Samten Gyatso,27,Geluk
13706,,Jetsun Khacho Wangmo,27,Geluk
13722,,Drumpa Namgyel Gyeltsen,27,Geluk
13724,,Sonam Dekyi,27,Geluk
13725,,Lhalung Gyeltsen Tarchin,27,Geluk
13731,,Golok Menpa,27,Geluk
13737,,Ngawang Jungne,27,Geluk
13744,,Lama Chimpa Gyatso,27,Geluk
13773,P4CZ10542,Gelongma Pelmo,27,Geluk
13805,P1TD123,Tseyang Sadutshang,27,Geluk
13822,,Geshe Mila Lobzang Tashi,27,Geluk
13823,,Khenpo Lobzang Puntsok,27,Geluk
13865,,Aten,27,Geluk
13867,,Ma Tenzin,27,Geluk
726,P0RK1485,Paṇchen Namkha Pelzang,28,Jonang
1869,P10313,Lodro Namgyel,28,Jonang
2338,P1089,Nesar Jamyang Khyentse Wangchuk,28,Jonang
2670,P139,Dolpopa Sherab Gyeltsen,28,Jonang
2712,P1428,Tāranātha,28,Jonang
2790,P150,Yonten Gyatso,28,Jonang
2801,P151,Sabzang Mati Paṇchen Lodro Gyeltsen,28,Jonang
2812,P152,Chokle Namgyel,28,Jonang
2823,P153,Jonang Lotsāwa Lodro Pel,28,Jonang
3673,P2010,Nyawon Kunga Pel,28,Jonang
3936,P2252,Drigung Lotsāwa Maṇikaśrījñāna,28,Jonang
3937,P2253,Zhangton Gyawo Sonam Drakpa,28,Jonang
3938,P2254,Tangpoche Kunga Bum,28,Jonang
3939,P2255,Menchukhawa Lodro Gyeltsen,28,Jonang
3940,P2256,Rinchen Tsultrim,28,Jonang
4085,P2387,Kunga Drolchok,28,Jonang
4113,P2412,Tangpo Chungwa Lodro Pel,28,Jonang
4114,P2413,Puntsok Pelzang,28,Jonang
4115,P2414,Gharungwa Lhai Gyeltsen,28,Jonang
4119,P2418,Orgyen Dzongpa Chokyong Gyeltsen,28,Jonang
4150,P2448,Kunga Rinchen Gyatso,28,Jonang
4164,P2460,Nyakpuwa Sonam Zangpo,28,Jonang
4166,P2462,Jampa Khawoche,28,Jonang
4167,P2463,Drubchen Kunga Lodro,28,Jonang
4168,P2464,Jamyang Konchok Zangpo,28,Jonang
4170,P2466,Namkha Chokyong,28,Jonang
4301,P2589,Yumo Mikyo Dorje,28,Jonang
4358,P264,Jamgon Kongtrul Lodro Taye,28,Jonang
5408,P3094,Sharchen Yeshe Gyeltsen,28,Jonang
5858,P3507,Gorumpa Kunga Lekpa,28,Jonang
6257,P3874,Sabzang Pakpa Zhonnu Lodro,28,Jonang
6278,P3893,Namgyel Drakpa Zangpo,28,Jonang
6412,P4013,Buddhagupta-nātha,28,Jonang
6567,P4158,Dutsi Gyurme,28,Jonang
6738,P4312,Yakde Paṇchen Tsondru Dargye,28,Jonang
7272,P4799,Bamda Gelek,28,Jonang
