person_id,tbrc_rid,default_name,tradition_id,tradition_name
8126,P559,Pema Nyinje Wangpo,28,Jonang
8361,P5805,Khyentse Tokden,28,Jonang
8752,P6167,Ngawang Lodro Drakpa,28,Jonang
9030,P644,Gyurme Dechen,28,Jonang
9372,P676,Rigdzin Tsewang Norbu,28,Jonang
9482,P2251,Kunpang Chodrak Pelzang,28,Jonang
9789,P7144,Lama Jangchub Sengge,28,Jonang
11183,P8464,Jetsunma Kunga Trinle Wangmo,28,Jonang
11307,P858,Tukje Tsondru,28,Jonang
11437,P8697,Jampel Namdrol Chokyi Gyeltsen,28,Jonang
11632,P8878,Rinchen Pel,28,Jonang
11731,P8968,Ngawang Trinle,28,Jonang
13063,P2416,Khenchen Lungrik Gyatso,28,Jonang
13064,P2MS4764,Kunga Pelzang ,28,Jonang
13065,P2417,Lochen Ratnabhadra,28,Jonang
13078,P2CZ9156,Jangsem Sherab Zangpo,28,Jonang
13612,P1AG114,Kunzang Chokyi Drolma,28,Jonang
5,P00AG02484,Gyergom Tsultrim Sengge,37,Zhije and Chod
726,P0RK1485,Paṇchen Namkha Pelzang,37,Zhije and Chod
1754,P1021,Trulzhik Sengge Gyabpa,37,Zhije and Chod
1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,37,Zhije and Chod
2504,P1238,Machik Zhama,37,Zhije and Chod
2510,P1243,Padampa Sanggye,37,Zhije and Chod
2539,P127,Pakmodrupa Dorje Gyelpo,37,Zhije and Chod
2670,P139,Dolpopa Sherab Gyeltsen,37,Zhije and Chod
2801,P151,Sabzang Mati Paṇchen Lodro Gyeltsen,37,Zhije and Chod
2806,P1514,Kodrakpa Sonam Gyeltsen,37,Zhije and Chod
3152,P183,Shukseb Jetsun Choying Zangmo,37,Zhije and Chod
3759,P2090,Gotsangpa Gonpo Dorje,37,Zhije and Chod
3791,P2120,Zhiwa Zangpo,37,Zhije and Chod
3792,P2121,Pakpa Gelek Gyeltsen,37,Zhije and Chod
3877,P22,Longdol Lama Ngawang Lobzang,37,Zhije and Chod
3939,P2255,Menchukhawa Lodro Gyeltsen,37,Zhije and Chod
4168,P2464,Jamyang Konchok Zangpo,37,Zhije and Chod
5644,P3312,Machik Labdron,37,Zhije and Chod
5897,P3546,Amdo Geshe Jampel Rolpai Lodro,37,Zhije and Chod
6065,P37,Ngawang Lobzang Gyatso,37,Zhije and Chod
6257,P3874,Sabzang Pakpa Zhonnu Lodro,37,Zhije and Chod
6622,P4208,Sonam Drakpa,37,Zhije and Chod
6646,P423,Jamyang Zhepai Dorje,37,Zhije and Chod
6672,P4253,Jamyang Gonpo,37,Zhije and Chod
6726,P4301,Rokben Sherab O,37,Zhije and Chod
6746,P432,Baso Chokyi Gyeltsen,37,Zhije and Chod
6749,P4322,Yabzang Choje Chokyi Monlam,37,Zhije and Chod
6756,P4329,Zarawa Kelden Yeshe Sengge,37,Zhije and Chod
6962,P4518,Dzeng Dharmabodhi,37,Zhije and Chod
7114,P4655,Drapa Ngonshe,37,Zhije and Chod
8177,P5636,Nyoshul Khenpo Jamyang Dorje,37,Zhije and Chod
8472,P5909,"Dungtso Repa The Later""""",37,Zhije and Chod
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,37,Zhije and Chod
8631,P6054,Chopa Lugu,37,Zhije and Chod
8857,P628,Melong Dorje,37,Zhije and Chod
9201,P66,Rangjung Dorje,37,Zhije and Chod
9839,P719,Lobzang Chokyi Gyeltsen,37,Zhije and Chod
10258,P7589,Layakpa Jangchub Ngodrub,37,Zhije and Chod
10531,P7852,Pajo Drukgom Zhikpo,37,Zhije and Chod
10649,P7964,Kunga Bum,37,Zhije and Chod
11141,P8425,Tashi Peltsek,37,Zhije and Chod
13061,P3AG59,Ngok Jo Tsultrim Sherab,37,Zhije and Chod
13462,P1AG37,Machik Rema,37,Zhije and Chod
2733,P1448,Orgyenpa Rinchen Pel,38,Orgyen Nyendrub
6257,P3874,Sabzang Pakpa Zhonnu Lodro,38,Orgyen Nyendrub
2338,P1089,Nesar Jamyang Khyentse Wangchuk,40,Drukpa Kagyu
2733,P1448,Orgyenpa Rinchen Pel,40,Drukpa Kagyu
2806,P1514,Kodrakpa Sonam Gyeltsen,40,Drukpa Kagyu
3028,P1718,Lodro Sengge,40,Drukpa Kagyu
3736,P207,Vanaratna,40,Drukpa Kagyu
3759,P2090,Gotsangpa Gonpo Dorje,40,Drukpa Kagyu
4115,P2414,Gharungwa Lhai Gyeltsen,40,Drukpa Kagyu
4348,P2630,Sherab Zangpo,40,Drukpa Kagyu
4349,P2631,Namkha Pelzang,40,Drukpa Kagyu
4350,P2632,Jamyang Yeshe Rinchen,40,Drukpa Kagyu
4352,P2634,Dorje Rinchen,40,Drukpa Kagyu
5641,P331,Deumar Geshe Tendzin Puntsok,40,Drukpa Kagyu
6065,P37,Ngawang Lobzang Gyatso,40,Drukpa Kagyu
6668,P425,Nyima Drakpa,40,Drukpa Kagyu
6671,P4252,Lorepa Wangchuk Tsondru,40,Drukpa Kagyu
6672,P4253,Jamyang Gonpo,40,Drukpa Kagyu
7601,P510,Sonam Wozer,40,Drukpa Kagyu
7622,P512,Tenzin Rabgye,40,Drukpa Kagyu
7676,P517,Damcho Pekar,40,Drukpa Kagyu
7719,P521,Gyelse Kunga Gyeltsen,40,Drukpa Kagyu
7775,P5262,Yanggonpa Gyeltsen Pel,40,Drukpa Kagyu
7803,P529,Jamgon Ngawang Gyeltsen,40,Drukpa Kagyu
7815,P530,Shakya Rinchen,40,Drukpa Kagyu
7874,P536,Shakya Tendzin,40,Drukpa Kagyu
7895,P538,Kunga Gyatso,40,Drukpa Kagyu
7918,P540,Sherab Sengge,40,Drukpa Kagyu
8028,P550,Yonten Taye,40,Drukpa Kagyu
8126,P559,Pema Nyinje Wangpo,40,Drukpa Kagyu
8181,P564,Chokgyur Lingpa,40,Drukpa Kagyu
8343,P579,Sherab Gyeltsen,40,Drukpa Kagyu
8355,P580,Jigme Norbu,40,Drukpa Kagyu
8361,P5805,Khyentse Tokden,40,Drukpa Kagyu
8397,P584,Yeshe Ngodrub,40,Drukpa Kagyu
8460,P5899,Khyungtsangpa Yeshe Lama,40,Drukpa Kagyu
8637,P606,Sengge Gyelpo,40,Drukpa Kagyu
8782,P620,Shākya Shrī,40,Drukpa Kagyu
9839,P719,Lobzang Chokyi Gyeltsen,40,Drukpa Kagyu
10320,P7645,Karma Wangdzin,40,Drukpa Kagyu
10372,P7694,Lama Monlam Rabzang,40,Drukpa Kagyu
10442,P7760,Humrel Dung Dung Gyelchok,40,Drukpa Kagyu
10482,P7800,Lama Pema Tsewang,40,Drukpa Kagyu
10531,P7852,Pajo Drukgom Zhikpo,40,Drukpa Kagyu
10536,P7857,Taktsang Repa Ngawang Gyatso,40,Drukpa Kagyu
10857,P816,Drukpa Kunle,40,Drukpa Kagyu
11352,P862,Jangchub Tsondru,40,Drukpa Kagyu
11441,P870,Jamyang Chodrak,40,Drukpa Kagyu
11462,P872,Yonten Yeshe,40,Drukpa Kagyu
11731,P8968,Ngawang Trinle,40,Drukpa Kagyu
11865,P909,Tsangpa Gyare Yeshe Dorje,40,Drukpa Kagyu
11877,P910,Lingrepa Pema Dorje,40,Drukpa Kagyu
11898,P912,Wonre Darma Sengge,40,Drukpa Kagyu
11909,P913,Zhonnu Sengge,40,Drukpa Kagyu
11942,P916,Sengge Sherab,40,Drukpa Kagyu
11986,P920,Kunga Peljor,40,Drukpa Kagyu
13120,P2AG27,Drodul Dorji Tenzin,40,Drukpa Kagyu
13121,P2AG28,Drubtob Namgyel Lhundrub,40,Drukpa Kagyu
13125,P2AG34,Namkha Gyeltsen,40,Drukpa Kagyu
13145,P3AG29,Tendzin Sizhi Namgyel,40,Drukpa Kagyu
13147,P3AG31,Drubwang Drakpa Gyeltsen,40,Drukpa Kagyu
13435,P1AG8,Drubtob Tsangzhikpa,40,Drukpa Kagyu
13659,P3JT12060,Tokden Orgyen Tenzin,40,Drukpa Kagyu
13738,,Konchok Stanzin Damchos Gyurmed,40,Drukpa Kagyu
13740,,Gyelpo Zhabdrung,40,Drukpa Kagyu
8454,P5893,Kunpang Delek Rinchen,41,Rechung Nyengyu
8455,P5894,Kunden Rema,41,Rechung Nyengyu
8456,P5895,Jangsem Choje Sonam Gyeltsen,41,Rechung Nyengyu
61,P00EGS1017135,Dorje Sherab,42,Drigung Kagyu
620,P0RK1366,Damcho Lingpa,42,Drigung Kagyu
2561,P129,Lobpon Tsilungpa,42,Drigung Kagyu
2584,P131,Won Sherab Jungne,42,Drigung Kagyu
2595,P132,Chennga Drakpa Jungne,42,Drigung Kagyu
2606,P133,Ngoje Repa,42,Drigung Kagyu
2774,P1485,Chokyi Gyelpo,42,Drigung Kagyu
2789,P15,Nyo Gyelwa Lhanangpa Sanggye Rinchen,42,Drigung Kagyu
2806,P1514,Kodrakpa Sonam Gyeltsen,42,Drigung Kagyu
2810,P1518,Śākyaśrībhadra,42,Drigung Kagyu
2891,P1591,Duldzin Drakpa Gyeltsen,42,Drigung Kagyu
2899,P16,Jikten Gonpo Rinchen Pel,42,Drigung Kagyu
3121,P1801,"Dungtso Repa The Earlier""""",42,Drigung Kagyu
3175,P1850,Dakpo Duldzin,42,Drigung Kagyu
3890,P2210,Gurawa Tsultrim Dorje,42,Drigung Kagyu
3902,P2221,Chung Dorje Drakpa,42,Drigung Kagyu
3903,P2222,Tokkhawa Rinchen Sengge,42,Drigung Kagyu
3904,P2223,Tsamchepa Drakpa Sonam,42,Drigung Kagyu
3906,P2225,Dorje Rinchen,42,Drigung Kagyu
3907,P2226,Dorje Gyelpo,42,Drigung Kagyu
3936,P2252,Drigung Lotsāwa Maṇikaśrījñāna,42,Drigung Kagyu
5997,P3638,Pelchen Chokyi Yeshe,42,Drigung Kagyu
6134,P3762,Tsondru Sengge,42,Drigung Kagyu
6138,P3766,Sonam Pel,42,Drigung Kagyu
6147,P3774,Khenpo Zopa,42,Drigung Kagyu
6578,P4168,Sanggye Dorje,42,Drigung Kagyu
6721,P4298,Rinchen Sherab,42,Drigung Kagyu
7038,P4587,Won Sonam Drakpa,42,Drigung Kagyu
7040,P4589,Rinchen Wanggyel,42,Drigung Kagyu
7523,P503,Dondrub Gyelpo,42,Drigung Kagyu
7775,P5262,Yanggonpa Gyeltsen Pel,42,Drigung Kagyu
8126,P559,Pema Nyinje Wangpo,42,Drigung Kagyu
8964,P638,Sherab Wozer,42,Drigung Kagyu
9171,P6571,Choden Zangmo,42,Drigung Kagyu
10093,P743,Botrul Dongak Tenpai Nyima,42,Drigung Kagyu
10824,P813,Gar Dampa Chodingpa,42,Drigung Kagyu
11299,P8572,Jonub Dorje Yeshe,42,Drigung Kagyu
12405,P9591,Drakpa Rinchen,42,Drigung Kagyu
13073,P1AG39,Chennga Sonam Zangpo,42,Drigung Kagyu
13230,P2CN11094,Jangchub Lingpa,42,Drigung Kagyu
13231,P8LS13544,Rinchen Gyelpo,42,Drigung Kagyu
13232,P2CZ7941,Pelchen Ngepuwa,42,Drigung Kagyu
13233,P11MS248,Chennga Namtsowa,42,Drigung Kagyu
13234,P11MS255,Lobpon Tsangpa Jamseng,42,Drigung Kagyu
13235,P11MS253,Lama Orgyen,42,Drigung Kagyu
13236,P11MS254,Pa Rinpoche,42,Drigung Kagyu
13237,P11MS249,Chennga Rinchen Zangpo,42,Drigung Kagyu
13238,P11MS250,Dordzin Gowoche,42,Drigung Kagyu
13239,P11MS251,Gejong Tashi Bum,42,Drigung Kagyu
13240,P11MS252,Geshe Yakru Peldrak,42,Drigung Kagyu
13241,P11MS256,Nub Lotsāwa Yonten Drak,42,Drigung Kagyu
13242,P11MS257,Rinchen Jangchub,42,Drigung Kagyu
13429,P1AG1,Chennga Darma Tsultrim,42,Drigung Kagyu
13430,P1AG3,Chennga Rinchen Jungne,42,Drigung Kagyu
13431,P1AG4,Choje Gangpa Rinchen Wozer,42,Drigung Kagyu
13432,P1AG5,Choje Tsadrelwa,42,Drigung Kagyu
13433,P1AG6,Dordzin Sonam Gyatso,42,Drigung Kagyu
13434,P1AG7,Zhonnu Rinchen,42,Drigung Kagyu
13435,P1AG8,Drubtob Tsangzhikpa,42,Drigung Kagyu
13436,P1KG2856,Drubtob Sengge Yeshe,42,Drigung Kagyu
13437,P1AG9,Drakpa Tsondru,42,Drigung Kagyu
13438,P1AG10,Lama Tsentrangwa,42,Drigung Kagyu
13439,P1AG11,Sonyompa Sherab Pel,42,Drigung Kagyu
13440,P1KG4203,Drubtob Nyakre Sewo,42,Drigung Kagyu
13442,P1AG15,Dorje Khyung,42,Drigung Kagyu
13443,P1AG16,Jangtang Repa,42,Drigung Kagyu
13445,P1AG18,Lobpon Gonkarwa,42,Drigung Kagyu
13446,P1AG19,Nyene Rinchen Drak,42,Drigung Kagyu
13447,P1AG20,Drubchen Bardrokpa,42,Drigung Kagyu
13448,P1AG21,Lobpon Yeshe Jangchub,42,Drigung Kagyu
13449,P1AG23,Dorje Sengge,42,Drigung Kagyu
13450,P1AG24,Shākya Rinchen,42,Drigung Kagyu
13451,P1AG25,Gompa Choseng,42,Drigung Kagyu
13613,P1AG116,Nene Metokma,42,Drigung Kagyu
13821,P3CN27002,Gergan Konchok Sonam,42,Drigung Kagyu
13824,,Konchok Tokdrol,42,Drigung Kagyu
13825,,Ngawang Tashi Dechen Dorje,42,Drigung Kagyu
2798,P1507,Kunden Repa,43,Tropu Kagyu
2799,P1508,Tropu Gyeltsa Rinchen Gon,43,Tropu Kagyu
2810,P1518,Śākyaśrībhadra,43,Tropu Kagyu
6405,P4007,Tropu Lotsāwa Jampa Pel,43,Tropu Kagyu
7373,P4892,Chegompa Sherab Dorje,43,Tropu Kagyu
10280,P7609,Mitrayogin,43,Tropu Kagyu
13462,P1AG37,Machik Rema,43,Tropu Kagyu
3101,P1784,Kuyelwa Rinchen Gon,45,Taklung Kagyu
3139,P1818,Sanggye Yarjon,45,Taklung Kagyu
4114,P2413,Puntsok Pelzang,45,Taklung Kagyu
4368,P2649,Taklungtangpa Tashi Pel,45,Taklung Kagyu
6489,P4086,Drungchen Khachopa Namkha Gyeltsen,45,Taklung Kagyu
7637,P5133,Tishri Repa Sherab Sengge,45,Taklung Kagyu
8181,P564,Chokgyur Lingpa,45,Taklung Kagyu
9171,P6571,Choden Zangmo,45,Taklung Kagyu
9172,P6572,Chonyi Wangmo,45,Taklung Kagyu
9254,P665,Pelden Tashi,45,Taklung Kagyu
10315,P7640,Jampa Jungne,45,Taklung Kagyu
11141,P8425,Tashi Peltsek,45,Taklung Kagyu
13067,P3AG45,Tsokye Dorje,45,Taklung Kagyu
13068,P3AG46,Drakpa Gyeltsen,45,Taklung Kagyu
13069,P3AG48,Drakpa Rinchen Sherab,45,Taklung Kagyu
13070,P3AG49,Rinchen Lekdrub,45,Taklung Kagyu
13071,P3AG47,Drakpa Lekdrub,45,Taklung Kagyu
13072,P2CZ8003,Gara Lama Sonam Rabten,45,Taklung Kagyu
13080,P11MS159,Bonzhik Khyungnak,45,Taklung Kagyu
13141,p1019,Sanggye Won Drakpa Pel,45,Taklung Kagyu
13598,P1AG113,Yangchen Lhamo,45,Taklung Kagyu
5,P00AG02484,Gyergom Tsultrim Sengge,48,Shukseb Kagyu
3266,P1932,Barawa Gyeltsen Pelzang,48,Shukseb Kagyu
6749,P4322,Yabzang Choje Chokyi Monlam,54,Yabzang Kagyu 
6756,P4329,Zarawa Kelden Yeshe Sengge,54,Yabzang Kagyu 
6159,P3785,Parpuwa Lodro Sengge,59,Yelpa Kagyu
7636,P5132,Yelpa Yeshe Tsek,59,Yelpa Kagyu
7637,P5133,Tishri Repa Sherab Sengge,59,Yelpa Kagyu
13836,,Trinle Kunkyab Pelzangpo,59,Yelpa Kagyu
13837,,Drubgyud Tulku,59,Yelpa Kagyu
13838,,Jangchub Nyima,59,Yelpa Kagyu
13839,,Drubgyud Tulku,59,Yelpa Kagyu
13840,,Drubgyud Tulku,59,Yelpa Kagyu
13841,,Karma Jangchub Gyelpo,59,Yelpa Kagyu
13842,,Drubgyud Tulku,59,Yelpa Kagyu
13860,,Karma Zopa Zangpo,59,Yelpa Kagyu
13861,,Karma Ngawang Drakpa Chokdrub,59,Yelpa Kagyu
13862,,Lhatse Tulku,59,Yelpa Kagyu
3469,P1GS56176,Marpa Sherab Yeshe,60,Martsang Kagyu
4085,P2387,Kunga Drolchok,67,Shangpa Kagyu
4358,P264,Jamgon Kongtrul Lodro Taye,67,Shangpa Kagyu
6285,P39,Khyungpo Neljor,67,Shangpa Kagyu
7637,P5133,Tishri Repa Sherab Sengge,67,Shangpa Kagyu
8126,P559,Pema Nyinje Wangpo,67,Shangpa Kagyu
9030,P644,Gyurme Dechen,67,Shangpa Kagyu
9990,P733,Jamyang Khyentse Chokyi Lodro,67,Shangpa Kagyu
11114,P84,Gendun Gyatso,67,Shangpa Kagyu
11731,P8968,Ngawang Trinle,67,Shangpa Kagyu
12180,P938,Karma Rangjung Kunkhyab,67,Shangpa Kagyu
13064,P2MS4764,Kunga Pelzang ,67,Shangpa Kagyu
13205,P2CZ7891,Chokyi Dronma,67,Shangpa Kagyu
13206,P8LS12641,Kunga Zangmo,67,Shangpa Kagyu
2180,P106,Lobzang Yeshe,72,Bon
2973,P1669,Khyunggo Tsel,72,Bon
2980,P1675,Nyamme Sherab Gyeltsen,72,Bon
2987,P1681,Kundrol Drakpa,72,Bon
3175,P1850,Dakpo Duldzin,72,Bon
3866,P219,Gendun Chopel,72,Bon
4358,P264,Jamgon Kongtrul Lodro Taye,72,Bon
6065,P37,Ngawang Lobzang Gyatso,72,Bon
6653,P4236,Pelgyi Sengge,72,Bon
6681,P4261,Drenpa Namkha,72,Bon
6735,P431,Rongton Sheja Kunrik,72,Bon
7182,P4716,Lobzang Lhundrub,72,Bon
7442,P4956,Padmasambhava,72,Bon
8101,P5567,Kunga Lodro,72,Bon
10561,P7883,Yungdrung Puntsok,72,Bon
10961,P8258,Hortsun Tenzin Lodro Gyatso,72,Bon
12096,P9302,Sanggye Tendzin,72,Bon
12100,P9306,Tsultrim Wangmo,72,Bon
13079,P3AG2,Meu Gongdzo,72,Bon
13080,P11MS159,Bonzhik Khyungnak,72,Bon
13081,P11MS161,Dampa Yuzhik,72,Bon
13082,P4CN12039,Kyabje Yongdzin Tsultrim Gyeltsen,72,Bon
13083,P11MS160,Trulzhik Dombu,72,Bon
13084,P11MS162,Zhikpo Kunga,72,Bon
13086,P11MS163,Donggom Zhikpo,72,Bon
13087,P3AG3,Gomchen Barwa,72,Bon
13088,P3AG4,Joyung,72,Bon
13089,P3AG5,Drilungpa Tsultrim Sherab,72,Bon
13090,P3AG6,Yorpo Mepel,72,Bon
13091,P3AG7,Drogon Dutsi Gyeltsen,72,Bon
13092,P3AG8,Azha Lodro Gyeltsen,72,Bon
13093,A3AG9,Druton Dulwa Gyeltsen,72,Bon
13115,P2AG25,Dru Gyelwa Yungdrung,72,Bon
13116,P3AG10,Drusha Namkha Wozer,72,Bon
13117,P3AG12,Druton Sonam Gyeltsen,72,Bon
13118,P11MS153,Godzung Lodro Gyeltsen,72,Bon
13119,P3AG13,Tsungme Sonam Lodro,72,Bon
13129,P3AG1,Tsenden Namgyel Kara,72,Bon
13131,P3AG14,Khedrub Rinchen Lodro,72,Bon
13132,P3AG15,Rinchen Gyeltsen,72,Bon
13135,P3AG18,Namtrul Namkha Yeshe,72,Bon
13140,P3AG25,Khedrub Kunzang Gyeltsen,72,Bon
13164,P1KT4,Nangzher Lopo,72,Bon
13165,P1KT7,Tongyung Tuchen,72,Bon
13174,P11MS154,Bondrong Tenpa Wozer,72,Bon
13188,P10MS14670,Gyelse Tsewang Gyurme,72,Bon
13220,P11MS155,Tagu Nyima Gyeltsen,72,Bon
13221,P11MS156,Dampa Lodro Gyeltsen,72,Bon
13222,P11MS157,Yungdrung Yeshe,72,Bon
13225,P11MS158,Tokden Yungdrung Gyeltsen,72,Bon
13531,P1AG84,Yungdrung Tendzin,72,Bon
13558,P8LS4344,Lhagyari Tsering Pelbar,72,Bon
13574,P1AG95,Yeshe Tendzin,72,Bon
13596,P3CN1564,Lungtok Tenpai Nyima,72,Bon
13628,P1KG10060,Lobsang Phuntsok Lhalungpa,72,Bon
13853,,Margyel Dongkar,72,Bon
1628,P10090,Machik Jobum,73,Kālacakra
4086,P2388,Jangchub Tsemo,73,Kālacakra
4301,P2589,Yumo Mikyo Dorje,73,Kālacakra
7775,P5262,Yanggonpa Gyeltsen Pel,73,Kālacakra
3266,P1932,Barawa Gyeltsen Pelzang,77,Barawa Kagyu
9761,P7118,Konchok Gyeltsen,77,Barawa Kagyu
9764,P7120,Ngawang Chokyi Gyatso,77,Barawa Kagyu
13855,P8LS13000,Tenzin Nyida,77,Barawa Kagyu
13856,,Kelzang Choying Gyatso,77,Barawa Kagyu
13857,,Tubten Woden,77,Barawa Kagyu
13858,,Sanggye Gyatso,77,Barawa Kagyu
13859,,Ngawang Tenpai Gyeltsen,77,Barawa Kagyu
13870,,Sanggye Gyeltsen,77,Barawa Kagyu
13877,,Pema Chodzom,77,Barawa Kagyu
13878,,Pema Chozin,77,Barawa Kagyu